polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the k-band 2014 wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing the occultation radius from a Gaussian with standard deviation equal to 5 km.
index         r_pol_km          r_eq_km
  376   24327.54476570   24763.00074045
  377   24318.60060235   24753.65247045
  378   24331.79823106   24767.44657933
  379   24320.69827487   24755.84486748
  380   24320.76113938   24755.91057124
  381   24334.92103915   24770.71070525
  382   24332.27405094   24767.94392726
  383   24320.55352747   24755.69358273
  384   24325.45781966   24760.81945365
  385   24328.86404809   24764.37967702
  386   24326.38235844   24761.78578258
  387   24319.01785935   24754.08856704
  388   24330.63570662   24766.23146419
  389   24323.68412736   24758.96560538
  390   24317.65434660   24752.66349478
  391   24326.07398911   24761.46347396
  392   24324.45536089   24759.77168946
  393   24325.79852085   24761.17555421
  394   24325.74721691   24761.12193133
  395   24328.22522453   24763.71196615
  396   24325.82178103   24761.19986575
  397   24325.69266049   24761.06490898
  398   24327.74544405   24763.21049211
  399   24330.08989055   24765.66095958
  400   24322.05807648   24757.26609014
  401   24336.17172265   24772.01800575
  402   24329.75448475   24765.31038363
  403   24325.42196078   24760.78197403
  404   24328.79464006   24764.30713026
  405   24331.32712364   24766.95415864
  406   24328.68881497   24764.19651966
  407   24329.65715844   24765.20865547
  408   24322.66637600   24757.90187022
  409   24339.48604811   24775.48242019
  410   24328.76498726   24764.27613652
  411   24322.51168333   24757.74018890
  412   24331.84877704   24767.49941214
  413   24319.79920343   24754.90519292
  414   24324.19852355   24759.50324568
  415   24332.47598774   24768.15500100
  416   24322.65902182   24757.89418380
  417   24319.46987547   24754.56099355
  418   24335.64320431   24771.46556065
  419   24328.89267496   24764.40959845
  420   24324.19134694   24759.49574476
  421   24325.53983114   24760.90517190
  422   24330.44031893   24766.02723841
  423   24324.80680152   24760.13901240
  424   24333.73048573   24769.46626709
  425   24318.91835571   24753.98457059
  426   24320.39179313   24755.52454403
  427   24326.14536502   24761.53807623
  428   24328.18434240   24763.66923545
  429   24330.35487014   24765.93792455
  430   24328.85019088   24764.36519317
  431   24317.74642430   24752.75972917
  432   24326.61944705   24762.03358882
  433   24327.76582808   24763.23179778
  434   24322.90555488   24758.15185498
  435   24329.91462553   24765.47776735
  436   24334.46794016   24770.23709771
  437   24328.00215322   24763.47880834
  438   24321.49571735   24756.67832816
  439   24318.08164078   24753.11007892
  440   24325.23222546   24760.58366326
  441   24328.09525595   24763.57612080
  442   24328.53539665   24764.03616376
  443   24324.61008393   24759.93340464
  444   24332.13997393   24767.80378389
  445   24322.52425033   24757.75332365
  446   24326.73057436   24762.14973980
  447   24332.33985582   24768.01270956
  448   24328.51094258   24764.01060389
  449   24325.51497586   24760.87919320
  450   24325.73862906   24761.11295531
  451   24326.25246457   24761.65001701
  452   24330.59400602   24766.18787730
  453   24321.38936576   24756.56717272
  454   24324.36038992   24759.67242672
  455   24329.76914887   24765.32571098
  456   24324.76742545   24760.09785681
