polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models summarized in this file assume the symmetric Voyager wind profile from Tollefson et al. (2018, Icarus 311) Table 1.
the polar and equatorial radii in this file come from random draws in j2 and j4 from the Jacobson (2009, AJ 137) error ellipsoid,
followed by direct integration of Equation (3) from the Voyager 2 occultation point reported in Lindal (1992, AJ 103) to either the equator or the pole.
index         r_pol_km          r_eq_km               j2               j4               j6
 1334      24283.48471      24763.55310   3.50938089e-03  -3.53201924e-05   7.94458393e-07
 1335      24283.47801      24763.55924   3.50949555e-03  -3.53196406e-05   1.21183133e-06
 1336      24283.53706      24763.53451   3.50949013e-03  -3.53542254e-05  -1.25004015e-06
 1337      24283.48643      24763.56765   3.50876795e-03  -3.60839137e-05   1.53350414e-06
 1338      24283.50190      24763.54373   3.50968877e-03  -3.50548185e-05  -2.62988059e-08
 1339      24283.55597      24763.54937   3.50886018e-03  -3.59836835e-05  -1.63409546e-07
 1340      24283.46223      24763.56000   3.50960918e-03  -3.51691710e-05   1.42789476e-06
 1341      24283.46469      24763.55471   3.50916341e-03  -3.56242896e-05   6.41693806e-07
 1342      24283.48627      24763.56025   3.50910062e-03  -3.56345644e-05   1.25739645e-06
 1343      24283.46601      24763.55190   3.50974879e-03  -3.49433372e-05   9.05151399e-07
 1344      24283.49089      24763.55448   3.50923968e-03  -3.54163356e-05   9.47520985e-07
 1345      24283.59000      24763.56386   3.50818772e-03  -3.67942528e-05   5.64567737e-07
 1346      24283.52948      24763.53605   3.50961301e-03  -3.51923848e-05  -9.47664026e-07
 1347      24283.48251      24763.53336   3.51006790e-03  -3.45734510e-05  -5.99713066e-07
 1348      24283.43601      24763.55812   3.50976992e-03  -3.49300476e-05   1.50383192e-06
 1349      24283.54463      24763.54643   3.50928155e-03  -3.56497249e-05  -3.94326120e-07
 1350      24283.55276      24763.55906   3.50872101e-03  -3.61525697e-05   6.31372131e-07
 1351      24283.50983      24763.54222   3.50934131e-03  -3.54003926e-05  -3.63342937e-07
 1352      24283.50791      24763.55679   3.50919423e-03  -3.56438793e-05   7.53679702e-07
 1353      24283.49091      24763.54924   3.50963903e-03  -3.51652270e-05   3.46255976e-07
 1354      24283.47299      24763.55455   3.50954452e-03  -3.52407546e-05   8.47636142e-07
 1355      24283.43350      24763.56951   3.50955634e-03  -3.52248948e-05   2.31613190e-06
 1356      24283.48770      24763.54803   3.50950583e-03  -3.51834951e-05   4.00500341e-07
 1357      24283.44016      24763.55205   3.51002940e-03  -3.47279182e-05   9.38309695e-07
 1358      24283.49345      24763.55154   3.50953395e-03  -3.52565703e-05   5.38680340e-07
 1359      24283.50012      24763.55535   3.50949320e-03  -3.53548142e-05   7.61050810e-07
 1360      24283.54356      24763.55392   3.50892024e-03  -3.59349677e-05   2.84101084e-07
 1361      24283.51012      24763.57306   3.50862684e-03  -3.63174456e-05   1.78342526e-06
 1362      24283.48440      24763.58080   3.50866635e-03  -3.61687412e-05   2.79004387e-06
 1363      24283.44622      24763.58368   3.50894824e-03  -3.57657315e-05   3.48553401e-06
 1364      24283.46424      24763.56574   3.50941855e-03  -3.53562731e-05   1.88133279e-06
 1365      24283.43740      24763.56441   3.50982035e-03  -3.50043670e-05   1.87157571e-06
 1366      24283.44999      24763.56797   3.50933627e-03  -3.54398849e-05   2.05073134e-06
 1367      24283.53684      24763.55250   3.50921845e-03  -3.56303969e-05   3.29325372e-07
 1368      24283.52916      24763.55072   3.50913957e-03  -3.56996354e-05   1.33400409e-07
 1369      24283.49932      24763.56660   3.50903030e-03  -3.58458422e-05   1.52811939e-06
 1370      24283.49712      24763.55785   3.50903742e-03  -3.56572550e-05   1.07692828e-06
 1371      24283.50027      24763.56695   3.50905686e-03  -3.58955234e-05   1.41445054e-06
 1372      24283.53345      24763.56921   3.50843969e-03  -3.64791023e-05   1.35655718e-06
 1373      24283.56016      24763.55551   3.50881019e-03  -3.61756302e-05   9.69378734e-08
 1374      24283.49266      24763.55487   3.50928163e-03  -3.54980102e-05   7.41361624e-07
 1375      24283.50620      24763.56300   3.50888449e-03  -3.58844561e-05   1.32833114e-06
 1376      24283.38285      24763.56387   3.51015716e-03  -3.44885168e-05   2.39736148e-06
 1377      24283.50187      24763.53577   3.50994081e-03  -3.47868751e-05  -6.22337356e-07
 1378      24283.43523      24763.55567   3.50990208e-03  -3.48477171e-05   1.23618649e-06
 1379      24283.49783      24763.55932   3.50944192e-03  -3.53155420e-05   1.31265304e-06
 1380      24283.55292      24763.55354   3.50899326e-03  -3.57668671e-05   4.91474951e-07
 1381      24283.52591      24763.55533   3.50927567e-03  -3.57691539e-05   2.15900929e-07
 1382      24283.49518      24763.56023   3.50915045e-03  -3.56793191e-05   1.08151424e-06
 1383      24283.54388      24763.55831   3.50877025e-03  -3.61949268e-05   3.87909356e-07
 1384      24283.39639      24763.54049   3.50949121e-03  -3.54486775e-05  -8.73567727e-07
 1385      24283.48295      24763.57239   3.50897927e-03  -3.59514397e-05   1.94684246e-06
 1386      24283.48944      24763.55930   3.50930934e-03  -3.55740889e-05   9.66727610e-07
 1387      24283.54224      24763.56299   3.50896486e-03  -3.59300273e-05   1.10472360e-06
 1388      24283.47530      24763.54895   3.50973449e-03  -3.50357298e-05   4.45049727e-07
 1389      24283.52512      24763.56212   3.50904244e-03  -3.59110742e-05   9.38983069e-07
 1390      24283.42948      24763.56354   3.50951199e-03  -3.50777999e-05   2.11910256e-06
 1391      24283.47984      24763.54221   3.50995343e-03  -3.46431128e-05   2.89018829e-07
 1392      24283.51907      24763.54112   3.50962905e-03  -3.51392666e-05  -3.65434798e-07
 1393      24283.52662      24763.54025   3.50931049e-03  -3.53835074e-05  -4.70238411e-07
 1394      24283.51261      24763.54175   3.50954724e-03  -3.51664907e-05  -2.32185782e-07
 1395      24283.52022      24763.55997   3.50898011e-03  -3.59057394e-05   8.40492177e-07
 1396      24283.49220      24763.55129   3.50955261e-03  -3.52253165e-05   5.51210389e-07
 1397      24283.48012      24763.56057   3.50933722e-03  -3.54606475e-05   1.28792612e-06
 1398      24283.45052      24763.56725   3.50943597e-03  -3.53403994e-05   2.03646817e-06
 1399      24283.47531      24763.54967   3.50968125e-03  -3.49998803e-05   6.74622850e-07
 1400      24283.48097      24763.56198   3.50928846e-03  -3.55477045e-05   1.31453870e-06
 1401      24283.48883      24763.56069   3.50906948e-03  -3.56160842e-05   1.38789104e-06
 1402      24283.48924      24763.57269   3.50874631e-03  -3.60426986e-05   2.14975623e-06
 1403      24283.52019      24763.57254   3.50871098e-03  -3.63172937e-05   1.59764882e-06
 1404      24283.49267      24763.53642   3.50994694e-03  -3.47577663e-05  -5.06056166e-07
 1405      24283.56999      24763.55458   3.50853470e-03  -3.63029158e-05   1.68034736e-07
 1406      24283.45402      24763.55725   3.50977769e-03  -3.48903399e-05   1.49321359e-06
 1407      24283.55528      24763.54598   3.50937621e-03  -3.53939268e-05  -4.26404207e-08
 1408      24283.48983      24763.55828   3.50954705e-03  -3.53273155e-05   1.02157517e-06
 1409      24283.47050      24763.56782   3.50939626e-03  -3.55469527e-05   1.70879223e-06
 1410      24283.50147      24763.57232   3.50882852e-03  -3.61611145e-05   1.72681754e-06
 1411      24283.53060      24763.55195   3.50890966e-03  -3.58557905e-05   2.79909537e-07
 1412      24283.58547      24763.55384   3.50837737e-03  -3.65428840e-05  -1.68235972e-07
 1413      24283.47680      24763.56753   3.50933576e-03  -3.55943300e-05   1.67500539e-06
 1414      24283.49083      24763.55505   3.50946083e-03  -3.52868101e-05   9.29927215e-07
 1415      24283.47615      24763.57540   3.50895483e-03  -3.59569826e-05   2.26670457e-06
 1416      24283.46905      24763.55276   3.50957750e-03  -3.51447877e-05   8.27203338e-07
 1417      24283.53699      24763.55643   3.50898889e-03  -3.60102829e-05   2.58013936e-07
 1418      24283.42207      24763.56723   3.50966516e-03  -3.50306236e-05   2.33934174e-06
 1419      24283.53102      24763.55955   3.50902819e-03  -3.58845481e-05   7.68470723e-07
 1420      24283.49677      24763.54178   3.50969258e-03  -3.49964012e-05  -9.52382157e-08
 1421      24283.44477      24763.56914   3.50951226e-03  -3.53729291e-05   2.02868200e-06
 1422      24283.55272      24763.55160   3.50906782e-03  -3.57338534e-05   2.58408843e-07
 1423      24283.52081      24763.55772   3.50910065e-03  -3.57477106e-05   7.69518152e-07
 1424      24283.49743      24763.55410   3.50941763e-03  -3.53769918e-05   7.10677746e-07
 1425      24283.47670      24763.55379   3.50915536e-03  -3.56579477e-05   4.93641322e-07
 1426      24283.50783      24763.55446   3.50942152e-03  -3.55053924e-05   4.66193955e-07
 1427      24283.46383      24763.56090   3.50977077e-03  -3.51345740e-05   1.33522965e-06
 1428      24283.48388      24763.55610   3.50935359e-03  -3.53772537e-05   1.00883645e-06
 1429      24283.47797      24763.57085   3.50901169e-03  -3.58532710e-05   1.95639046e-06
 1430      24283.44800      24763.57739   3.50923506e-03  -3.56122104e-05   2.75377174e-06
 1431      24283.52350      24763.56356   3.50901734e-03  -3.59281820e-05   1.08185100e-06
 1432      24283.50620      24763.56160   3.50891218e-03  -3.58474327e-05   1.22958389e-06
 1433      24283.48171      24763.55875   3.50937210e-03  -3.54519781e-05   1.07578345e-06
 1434      24283.55627      24763.55619   3.50869079e-03  -3.61847011e-05   3.30109827e-07
 1435      24283.44781      24763.55170   3.51006736e-03  -3.47436720e-05   8.10978162e-07
 1436      24283.43933      24763.56583   3.50947431e-03  -3.52523146e-05   2.02638585e-06
 1437      24283.46041      24763.55004   3.50985215e-03  -3.48761650e-05   7.05052540e-07
 1438      24283.50039      24763.56097   3.50889750e-03  -3.58408447e-05   1.20581292e-06
 1439      24283.50572      24763.55087   3.50952194e-03  -3.53052990e-05   3.89471740e-07
 1440      24283.52894      24763.52791   3.50998598e-03  -3.48250275e-05  -1.53547079e-06
 1441      24283.50211      24763.56757   3.50895876e-03  -3.59375249e-05   1.53876696e-06
 1442      24283.59891      24763.54207   3.50868776e-03  -3.61840154e-05  -1.02842804e-06
 1443      24283.41958      24763.57854   3.50942837e-03  -3.52918514e-05   3.24914690e-06
 1444      24283.53642      24763.54490   3.50929379e-03  -3.56190229e-05  -4.97274800e-07
 1445      24283.46423      24763.57087   3.50917406e-03  -3.56505301e-05   2.13864080e-06
 1446      24283.59364      24763.54474   3.50858196e-03  -3.63538058e-05  -9.65262780e-07
 1447      24283.49823      24763.54104   3.50992707e-03  -3.48285467e-05  -1.76954776e-07
 1448      24283.41645      24763.55396   3.51017172e-03  -3.45193426e-05   1.34878816e-06
 1449      24283.44426      24763.55813   3.50995864e-03  -3.49086114e-05   1.25508481e-06
 1450      24283.53054      24763.56754   3.50863725e-03  -3.62740532e-05   1.32248279e-06
 1451      24283.54477      24763.56216   3.50887712e-03  -3.61275643e-05   7.39255904e-07
 1452      24283.50675      24763.55289   3.50928512e-03  -3.54987675e-05   5.42196020e-07
 1453      24283.50110      24763.55367   3.50940187e-03  -3.54005320e-05   6.43725937e-07
 1454      24283.47522      24763.57619   3.50899088e-03  -3.59584348e-05   2.28305795e-06
 1455      24283.50619      24763.55143   3.50952447e-03  -3.53265248e-05   3.93874655e-07
 1456      24283.47084      24763.56227   3.50932999e-03  -3.54853652e-05   1.41017511e-06
 1457      24283.48820      24763.54766   3.50969526e-03  -3.50854743e-05   2.76119481e-07
 1458      24283.51820      24763.56335   3.50877292e-03  -3.60713715e-05   1.13889751e-06
 1459      24283.47263      24763.54319   3.51000159e-03  -3.47103740e-05   1.65392936e-07
 1460      24283.54586      24763.55238   3.50885735e-03  -3.60273035e-05   3.77960117e-08
 1461      24283.55963      24763.55608   3.50864996e-03  -3.62381022e-05   2.70110979e-07
 1462      24283.42802      24763.56972   3.50945814e-03  -3.52069418e-05   2.52853641e-06
 1463      24283.54346      24763.54692   3.50926504e-03  -3.56683186e-05  -3.60883452e-07
 1464      24283.44938      24763.56070   3.50963521e-03  -3.51357410e-05   1.52512750e-06
 1465      24283.49218      24763.55516   3.50957131e-03  -3.53278653e-05   6.76366222e-07
 1466      24283.56081      24763.55247   3.50873021e-03  -3.61621900e-05  -4.14240938e-08
 1467      24282.89064      24763.56343   3.51027673e-03  -3.44151816e-05   2.32160202e-06
 1468      24283.36010      24763.58088   3.51005512e-03  -3.46003166e-05   3.96431854e-06
 1469      24283.47283      24763.54571   3.50977634e-03  -3.49473253e-05   2.55748975e-07
 1470      24283.50026      24763.54767   3.50943548e-03  -3.53414197e-05   1.38731074e-07
 1471      24283.50294      24763.55532   3.50934250e-03  -3.54982107e-05   6.88390602e-07
 1472      24283.45156      24763.59187   3.50883802e-03  -3.60751678e-05   3.78951842e-06
 1473      24283.40550      24763.55798   3.50903022e-03  -3.58999869e-05   5.77834852e-07
 1474      24283.45567      24763.55292   3.50981061e-03  -3.48880704e-05   1.02591205e-06
 1475      24283.55184      24763.56139   3.50863614e-03  -3.62479631e-05   7.87617734e-07
 1476      24283.52498      24763.53922   3.50961641e-03  -3.51458071e-05  -5.44721299e-07
 1477      24283.45628      24763.55353   3.50980729e-03  -3.49206587e-05   1.02041117e-06
 1478      24283.49077      24763.55216   3.50943165e-03  -3.52746326e-05   7.19840674e-07
 1479      24283.44199      24763.56354   3.50976993e-03  -3.51434210e-05   1.57123620e-06
 1480      24283.48380      24763.56969   3.50913022e-03  -3.57819475e-05   1.80751789e-06
 1481      24283.48440      24763.54426   3.50952924e-03  -3.50833931e-05   2.12981220e-07
 1482      24283.49704      24763.56411   3.50903678e-03  -3.57944415e-05   1.38842825e-06
 1483      24283.52489      24763.54995   3.50915572e-03  -3.57075278e-05   1.70386521e-08
 1484      24283.52723      24763.54278   3.50931033e-03  -3.54660479e-05  -4.01168382e-07
 1485      24283.50103      24763.56338   3.50898985e-03  -3.58685513e-05   1.23441206e-06
 1486      24283.40620      24763.56545   3.50994101e-03  -3.48048788e-05   2.21229042e-06
 1487      24283.50534      24763.55563   3.50936024e-03  -3.55253697e-05   6.32079655e-07
 1488      24283.52750      24763.53203   3.50962626e-03  -3.50099564e-05  -9.68209138e-07
 1489      24283.47251      24763.56333   3.50934026e-03  -3.54484665e-05   1.57426934e-06
 1490      24283.47135      24763.58660   3.50872875e-03  -3.61421520e-05   3.30999217e-06
 1491      24283.52445      24763.56269   3.50879028e-03  -3.61556021e-05   8.68975970e-07
 1492      24283.55987      24763.55745   3.50874955e-03  -3.62244369e-05   2.75204311e-07
 1493      24283.51314      24763.56260   3.50907274e-03  -3.59213648e-05   9.16188456e-07
 1494      24283.50282      24763.57512   3.50873251e-03  -3.62172828e-05   2.03328075e-06
 1495      24283.50199      24763.55054   3.50932191e-03  -3.53773870e-05   5.17069362e-07
 1496      24283.45166      24763.57070   3.50935052e-03  -3.54965059e-05   2.17356195e-06
 1497      24283.48164      24763.56822   3.50889848e-03  -3.58409850e-05   1.90667709e-06
 1498      24283.47603      24763.54672   3.50982000e-03  -3.49050629e-05   3.74342407e-07
 1499      24283.49020      24763.55994   3.50909408e-03  -3.56004550e-05   1.31083079e-06
 1500      24283.51262      24763.56053   3.50929693e-03  -3.56711854e-05   8.97156766e-07
 1501      24283.46841      24763.56168   3.50944217e-03  -3.53390712e-05   1.48894991e-06
 1502      24283.47443      24763.55281   3.50973135e-03  -3.50128037e-05   8.72165573e-07
 1503      24283.49714      24763.55578   3.50942228e-03  -3.54347892e-05   7.43587705e-07
 1504      24283.46310      24763.56604   3.50952045e-03  -3.53781002e-05   1.70279108e-06
 1505      24283.49444      24763.56646   3.50911804e-03  -3.58038547e-05   1.46738017e-06
 1506      24283.44666      24763.56472   3.50948749e-03  -3.52835125e-05   1.82907615e-06
 1507      24283.61783      24763.54193   3.50847151e-03  -3.64364087e-05  -1.24216949e-06
 1508      24283.50834      24763.54958   3.50935819e-03  -3.53840944e-05   3.53572050e-07
 1509      24283.50974      24763.55824   3.50945982e-03  -3.53326842e-05   1.14343164e-06
 1510      24283.55061      24763.54696   3.50909059e-03  -3.57719487e-05  -3.04710794e-07
 1511      24283.51554      24763.54903   3.50925445e-03  -3.55736718e-05   5.87557358e-08
 1512      24283.43851      24763.56239   3.50976754e-03  -3.49768376e-05   1.81923439e-06
 1513      24283.43434      24763.58486   3.50921050e-03  -3.56257215e-05   3.48748712e-06
 1514      24283.54750      24763.54861   3.50920141e-03  -3.57376014e-05  -2.46147055e-07
 1515      24283.52985      24763.55504   3.50881638e-03  -3.59435723e-05   5.37321431e-07
 1516      24283.50382      24763.56598   3.50886838e-03  -3.58931034e-05   1.62203642e-06
 1517      24283.56445      24763.54433   3.50902943e-03  -3.58682656e-05  -6.70499302e-07
