polar and equatorial radii for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models in this file assume the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation (2).
the distribution of models in this file comes from randomly drawing the near-equatorial occultation radius from a Gaussian with standard deviation equal to 5 km.
index         r_pol_km          r_eq_km
  505   24971.56668258   25559.69075903
  506   24961.72339319   25549.16538517
  507   24969.23583849   25557.19832817
  508   24965.85762936   25553.58585901
  509   24964.20543064   25551.81934047
  510   24975.08376725   25563.45184394
  511   24967.03587526   25554.84583102
  512   24969.27908095   25557.24455137
  513   24964.65129356   25552.29603175
  514   24971.33376678   25559.44172886
  515   24966.20476738   25553.95716717
  516   24965.24252860   25552.92814969
  517   24965.28525106   25552.97389536
  518   24972.29649020   25560.47121225
  519   24975.97778882   25564.40785761
  520   24971.64644473   25559.77604122
  521   24960.72461302   25548.09743876
  522   24966.94340193   25554.74700195
  523   24980.09479802   25568.81059826
  524   24970.39013601   25558.43264815
  525   24966.96671175   25554.77194937
  526   24969.51644470   25557.49836077
  527   24962.98046884   25550.50953595
  528   24967.70774018   25555.56428452
  529   24965.33645110   25553.02870958
  530   24967.09881765   25554.91313682
  531   24971.23670299   25559.33785534
  532   24973.39425505   25561.64508699
  533   24964.09707228   25551.70351693
  534   24962.14011469   25549.61094370
  535   24970.51148726   25558.56237655
  536   24970.02094321   25558.03781111
  537   24971.22389357   25559.32410140
  538   24963.54223159   25551.11022260
  539   24972.09470778   25560.25548350
  540   24965.87068956   25553.59990614
  541   24972.71899732   25560.92303402
  542   24970.99201613   25559.07621989
  543   24969.01106071   25556.95807773
  544   24964.70343477   25552.35174464
  545   24963.44455406   25551.00577371
  546   24965.41933626   25553.11727138
  547   24964.02658885   25551.62812436
  548   24969.73922552   25557.73663226
  549   24967.50838290   25555.35117537
  550   24969.44471885   25557.42166242
  551   24967.91127463   25555.78207138
  552   24969.01634013   25556.96364841
  553   24968.69387590   25556.61875155
  554   24968.32316649   25556.22228431
  555   24969.82409533   25557.82732907
  556   24962.76367849   25550.27774854
  557   24964.50804092   25552.14287009
  558   24965.55020503   25553.25729843
  559   24956.89136157   25543.99882134
  560   24975.88047225   25564.30392565
  561   24965.24295097   25552.92873455
  562   24969.01551672   25556.96276825
  563   24966.51720583   25554.29124612
  564   24965.07185736   25552.74575011
  565   24963.76962011   25551.35333887
  566   24970.82616757   25558.89891484
  567   24970.56581512   25558.62049124
  568   24969.08553889   25557.03752089
  569   24973.66949546   25561.93932110
  570   24971.36105207   25559.47090845
  571   24966.54444337   25554.32035674
  572   24968.92274024   25556.86346416
  573   24967.15519447   25554.97341645
  574   24977.24148903   25565.75939306
  575   24969.39587019   25557.36954874
  576   24958.96608418   25546.21718280
  577   24978.25113648   25566.83898145
  578   24962.25575096   25549.73455373
  579   24977.79850534   25566.35505329
  580   24968.85612435   25556.79214997
  581   24969.06496868   25557.01556978
  582   24970.33782781   25558.37669128
  583   24967.97286557   25555.84781356
  584   24971.51672706   25559.63729188
  585   24967.21147965   25555.03346351
  586   24962.31530343   25549.79831991
  587   24970.48486468   25558.53396974
  588   24969.96226143   25557.97507887
  589   24968.89934828   25556.83854137
  590   24974.08792149   25562.38692850
  591   24970.82535441   25558.89804863
  592   24971.14083607   25559.23533964
  593   24969.53339830   25557.51645596
  594   24964.61105334   25552.25303935
  595   24966.00079239   25553.73905199
  596   24969.30744625   25557.27494147
  597   24965.61485855   25553.32625988
  598   24971.05075626   25559.13905264
  599   24971.60139820   25559.72777881
  600   24971.69093241   25559.82368015
  601   24975.04548596   25563.41086163
  602   24964.87458654   25552.53480169
  603   24959.50433473   25546.79282988
  604   24968.98309974   25556.92801750
  605   24973.37041181   25561.61957749
  606   24965.62010478   25553.33200715
  607   24967.75119141   25555.61079790
  608   24969.01111651   25556.95815978
  609   24967.79227196   25555.65461308
  610   24971.04962146   25559.13784380
  611   24969.16047841   25557.11762731
  612   24962.34658404   25549.83159552
  613   24976.98468847   25565.48448149
  614   24971.91989924   25560.06852804
  615   24969.04399437   25556.99311058
  616   24969.36127577   25557.33237455
  617   24964.12955136   25551.73813630
  618   24963.33516775   25550.88873416
  619   24964.68884263   25552.33604449
  620   24972.16528323   25560.33080309
  621   24976.84744003   25565.33782289
