polar and equatorial radii for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models summarized in this file assume the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation 2.
the polar and equatorial radii in this file come from random draws in j2 and j4 from the French et al. (2024, Icarus 411) error ellipsoid,
followed by direct integration of Equation (3) from one of the Voyager 2 radio points reported in Lindal et al. 1987 to either the equator or the pole.
index         r_pol_km          r_eq_km               j2               j4               j6
 1110      24968.87557      25556.62034   3.50919410e-03  -3.56784413e-05   8.93252745e-07
 1111      24968.89273      25556.62040   3.50882073e-03  -3.58995894e-05   9.91498910e-07
 1112      24968.76640      25556.62141   3.50956176e-03  -3.53079344e-05   3.49036785e-06
 1113      24968.81639      25556.62075   3.50952409e-03  -3.52071026e-05   2.03020436e-06
 1114      24968.83889      25556.62038   3.50960137e-03  -3.51241233e-05   1.20503847e-06
 1115      24968.90532      25556.61969   3.50948784e-03  -3.52873630e-05  -4.45448335e-07
 1116      24968.83403      25556.62092   3.50908684e-03  -3.56692946e-05   2.25864377e-06
 1117      24968.83877      25556.62077   3.50917141e-03  -3.55431640e-05   1.95928419e-06
 1118      24968.90302      25556.62027   3.50890130e-03  -3.59972404e-05   6.06323208e-07
 1119      24968.89374      25556.62025   3.50904725e-03  -3.58235013e-05   6.27812291e-07
 1120      24968.94803      25556.61978   3.50877916e-03  -3.59857830e-05  -4.96637605e-07
 1121      24968.86985      25556.62021   3.50948059e-03  -3.54621248e-05   6.43770796e-07
 1122      24968.86252      25556.62100   3.50864632e-03  -3.62157805e-05   2.23410738e-06
 1123      24968.88796      25556.62050   3.50887414e-03  -3.60104894e-05   1.14308753e-06
 1124      24968.88156      25556.62038   3.50906940e-03  -3.57563498e-05   9.62090234e-07
 1125      24968.90075      25556.62026   3.50890276e-03  -3.59227400e-05   6.38135725e-07
 1126      24968.94125      25556.61959   3.50913041e-03  -3.57040264e-05  -8.50534469e-07
 1127      24968.82609      25556.62046   3.50966593e-03  -3.50131754e-05   1.43179537e-06
 1128      24968.86803      25556.61987   3.50977242e-03  -3.49095510e-05   1.00799702e-07
 1129      24968.89711      25556.62051   3.50873528e-03  -3.61589105e-05   1.11297974e-06
 1130      24968.83402      25556.62046   3.50957036e-03  -3.51586105e-05   1.38278030e-06
 1131      24968.92360      25556.61987   3.50903840e-03  -3.57617686e-05  -2.07633873e-07
 1132      24968.75557      25556.62089   3.51017669e-03  -3.44538800e-05   2.63359206e-06
 1133      24968.88569      25556.62018   3.50928740e-03  -3.56648516e-05   5.10817436e-07
 1134      24968.84267      25556.62103   3.50894378e-03  -3.59915775e-05   2.35097811e-06
 1135      24968.91953      25556.61963   3.50933370e-03  -3.54071066e-05  -6.17884737e-07
 1136      24968.86090      25556.62011   3.50961517e-03  -3.50980799e-05   5.89641554e-07
 1137      24968.85192      25556.62034   3.50948792e-03  -3.52917441e-05   1.04789929e-06
 1138      24968.88372      25556.61968   3.50980783e-03  -3.49563566e-05  -3.64267490e-07
 1139      24968.91353      25556.62039   3.50857608e-03  -3.62075747e-05   8.40927723e-07
 1140      24968.80433      25556.62128   3.50912320e-03  -3.56552338e-05   3.08167949e-06
 1141      24968.87937      25556.62046   3.50893009e-03  -3.57674429e-05   1.18245014e-06
 1142      24968.78554      25556.62070   3.50999570e-03  -3.46876297e-05   2.09902364e-06
 1143      24968.89190      25556.62047   3.50886192e-03  -3.60326103e-05   1.04748956e-06
 1144      24968.87451      25556.61998   3.50957358e-03  -3.51493443e-05   2.68393790e-07
 1145      24968.85968      25556.61974   3.51009094e-03  -3.46833740e-05  -1.37662170e-07
 1146      24968.92226      25556.61948   3.50947450e-03  -3.52649180e-05  -9.34997220e-07
 1147      24968.90112      25556.61988   3.50934881e-03  -3.54592727e-05  -7.38702660e-08
 1148      24968.86534      25556.62033   3.50935639e-03  -3.55114283e-05   9.26540404e-07
 1149      24968.84695      25556.61991   3.51001004e-03  -3.46447726e-05   2.94911680e-07
 1150      24968.84489      25556.62039   3.50956890e-03  -3.52756919e-05   1.14745967e-06
 1151      24968.85388      25556.62022   3.50966410e-03  -3.51834890e-05   7.80370113e-07
 1152      24968.89955      25556.62012   3.50916403e-03  -3.57492828e-05   3.35907951e-07
 1153      24968.84792      25556.62066   3.50925640e-03  -3.56162884e-05   1.64705597e-06
 1154      24968.93184      25556.61959   3.50924538e-03  -3.55558561e-05  -7.90562881e-07
 1155      24968.86315      25556.62017   3.50959756e-03  -3.52678474e-05   6.32490553e-07
 1156      24968.85243      25556.62090   3.50889928e-03  -3.59474485e-05   2.09316498e-06
 1157      24968.82560      25556.62033   3.50990128e-03  -3.48679869e-05   1.15487653e-06
 1158      24968.90871      25556.61973   3.50938769e-03  -3.53640199e-05  -3.88162274e-07
 1159      24968.82467      25556.62085   3.50930329e-03  -3.54508439e-05   2.16604119e-06
 1160      24968.84081      25556.62039   3.50958141e-03  -3.51887392e-05   1.20067876e-06
 1161      24968.87825      25556.62062   3.50893412e-03  -3.60512275e-05   1.37204017e-06
 1162      24968.84656      25556.62040   3.50951814e-03  -3.53073468e-05   1.16672065e-06
 1163      24968.83948      25556.62083   3.50914171e-03  -3.56609875e-05   2.03811888e-06
 1164      24968.85066      25556.62070   3.50914597e-03  -3.56808399e-05   1.72266021e-06
 1165      24968.83834      25556.62107   3.50894960e-03  -3.59688129e-05   2.45709699e-06
 1166      24968.91611      25556.62029   3.50862087e-03  -3.61747145e-05   6.21456376e-07
 1167      24968.82490      25556.62078   3.50940725e-03  -3.53957005e-05   2.01532633e-06
 1168      24968.77091      25556.62098   3.50996159e-03  -3.48611879e-05   2.65899490e-06
 1169      24968.80913      25556.62067   3.50970670e-03  -3.49975005e-05   1.91646628e-06
 1170      24968.89750      25556.62042   3.50887240e-03  -3.60934239e-05   9.12782778e-07
 1171      24968.92611      25556.61985   3.50912662e-03  -3.58463182e-05  -3.29427717e-07
 1172      24968.86906      25556.61999   3.50965383e-03  -3.51071942e-05   3.11895235e-07
 1173      24968.93829      25556.62052   3.50823987e-03  -3.68362347e-05   8.50370624e-07
 1174      24968.78501      25556.62067   3.51003007e-03  -3.46409679e-05   2.04810482e-06
 1175      24968.90660      25556.62022   3.50884187e-03  -3.59225827e-05   5.43813372e-07
 1176      24968.83241      25556.62052   3.50956064e-03  -3.51715053e-05   1.50732072e-06
 1177      24968.91623      25556.61955   3.50948713e-03  -3.52738953e-05  -7.69197616e-07
 1178      24968.91184      25556.61975   3.50929067e-03  -3.54176660e-05  -3.40586690e-07
 1179      24968.84340      25556.62099   3.50899433e-03  -3.59770281e-05   2.26595017e-06
 1180      24968.79131      25556.62086   3.50977818e-03  -3.49922396e-05   2.34533292e-06
 1181      24968.90790      25556.62052   3.50862662e-03  -3.63604895e-05   1.02887494e-06
 1182      24968.89208      25556.61977   3.50961590e-03  -3.51952231e-05  -2.55839696e-07
 1183      24968.80504      25556.62097   3.50946606e-03  -3.53243367e-05   2.48049709e-06
 1184      24968.83353      25556.62054   3.50961296e-03  -3.52839636e-05   1.47800001e-06
 1185      24968.84871      25556.62002   3.50995009e-03  -3.48638262e-05   4.36136726e-07
 1186      24968.85044      25556.62047   3.50940474e-03  -3.54088493e-05   1.29522934e-06
 1187      24968.88564      25556.62028   3.50905388e-03  -3.56862051e-05   7.79219003e-07
 1188      24968.88075      25556.62046   3.50899872e-03  -3.58409830e-05   1.11183159e-06
 1189      24968.94866      25556.62066   3.50794913e-03  -3.71659289e-05   1.05883399e-06
 1190      24968.84074      25556.62050   3.50948636e-03  -3.52849543e-05   1.41285612e-06
 1191      24968.89924      25556.61997   3.50923679e-03  -3.54893667e-05   1.24685897e-07
 1192      24968.83795      25556.62070   3.50934123e-03  -3.55081615e-05   1.77465690e-06
 1193      24968.85479      25556.62085   3.50892051e-03  -3.59272230e-05   1.99005818e-06
 1194      24968.88563      25556.61997   3.50947674e-03  -3.53425902e-05   1.68360317e-07
 1195      24968.87343      25556.61995   3.50971052e-03  -3.51712963e-05   1.61807889e-07
 1196      24968.87057      25556.62015   3.50949055e-03  -3.53240791e-05   5.71954483e-07
 1197      24968.84029      25556.62082   3.50915687e-03  -3.56665830e-05   1.99978428e-06
 1198      24968.83848      25556.62045   3.50957001e-03  -3.52526685e-05   1.30087030e-06
 1199      24968.94683      25556.61964   3.50899526e-03  -3.58384804e-05  -7.85898916e-07
 1200      24968.84716      25556.62013   3.50979697e-03  -3.49361541e-05   6.93660470e-07
 1201      24968.86957      25556.62063   3.50902923e-03  -3.59252380e-05   1.44472721e-06
 1202      24968.88407      25556.62012   3.50933307e-03  -3.54980237e-05   4.55072385e-07
 1203      24968.83369      25556.62027   3.50982644e-03  -3.49027461e-05   1.02518512e-06
 1204      24968.90790      25556.61975   3.50940722e-03  -3.54100626e-05  -3.59525388e-07
 1205      24968.89428      25556.62039   3.50895918e-03  -3.60071857e-05   8.60183656e-07
 1206      24968.84188      25556.62072   3.50922351e-03  -3.55651906e-05   1.82207990e-06
 1207      24968.90777      25556.62015   3.50892867e-03  -3.58694586e-05   3.90264234e-07
 1208      24968.86365      25556.62053   3.50911222e-03  -3.56406939e-05   1.36540650e-06
 1209      24968.89262      25556.62102   3.50824476e-03  -3.66991754e-05   2.08394270e-06
 1210      24968.91767      25556.61968   3.50933215e-03  -3.54497497e-05  -5.37737317e-07
 1211      24968.82092      25556.62075   3.50949844e-03  -3.53045633e-05   1.97583618e-06
 1212      24968.84392      25556.62087   3.50912868e-03  -3.58421804e-05   2.02586278e-06
 1213      24968.92601      25556.61952   3.50939868e-03  -3.53979934e-05  -8.82912340e-07
 1214      24968.90132      25556.62013   3.50909266e-03  -3.57617243e-05   3.66337685e-07
 1215      24968.76568      25556.62132   3.50960050e-03  -3.51243359e-05   3.36578535e-06
 1216      24968.86910      25556.62011   3.50951895e-03  -3.52329903e-05   5.33303334e-07
 1217      24968.78467      25556.62106   3.50965349e-03  -3.51340282e-05   2.76070155e-06
 1218      24968.83793      25556.62060   3.50945229e-03  -3.54006569e-05   1.59333265e-06
 1219      24968.88879      25556.62046   3.50884433e-03  -3.59289587e-05   1.10017528e-06
 1220      24968.91313      25556.61984   3.50918907e-03  -3.55542426e-05  -1.90129471e-07
 1221      24968.86164      25556.62030   3.50939258e-03  -3.53706095e-05   9.23434303e-07
 1222      24968.89173      25556.62015   3.50918194e-03  -3.56673971e-05   4.63496080e-07
 1223      24968.87634      25556.62016   3.50941176e-03  -3.54335302e-05   5.52470246e-07
 1224      24968.84123      25556.62042   3.50952155e-03  -3.52047222e-05   1.26678239e-06
 1225      24968.92357      25556.62039   3.50847667e-03  -3.63722079e-05   7.58594607e-07
 1226      24968.81478      25556.62078   3.50958073e-03  -3.52675741e-05   2.04339149e-06
 1227      24968.86272      25556.62003   3.50972549e-03  -3.50734220e-05   4.02380370e-07
 1228      24968.91521      25556.61984   3.50924569e-03  -3.56431942e-05  -2.63467013e-07
 1229      24968.79091      25556.62050   3.51015789e-03  -3.45816162e-05   1.66455357e-06
 1230      24968.84284      25556.62066   3.50935149e-03  -3.55703230e-05   1.65990721e-06
 1231      24968.84231      25556.62026   3.50971447e-03  -3.50165672e-05   9.61676991e-07
 1232      24968.82667      25556.62060   3.50956489e-03  -3.51862434e-05   1.67281411e-06
 1233      24968.86307      25556.62010   3.50963853e-03  -3.51460942e-05   5.29350240e-07
 1234      24968.82528      25556.62022   3.50993344e-03  -3.46750800e-05   1.02294113e-06
 1235      24968.87684      25556.62026   3.50922172e-03  -3.55355486e-05   7.67785267e-07
 1236      24968.85020      25556.61996   3.50984738e-03  -3.47009266e-05   4.13608982e-07
 1237      24968.89433      25556.61986   3.50947234e-03  -3.53290279e-05  -8.97641438e-08
 1238      24968.91107      25556.62018   3.50893972e-03  -3.60446466e-05   3.69836413e-07
 1239      24968.84518      25556.62067   3.50929639e-03  -3.55990687e-05   1.66732847e-06
 1240      24968.86506      25556.62032   3.50930649e-03  -3.54391794e-05   9.52788114e-07
 1241      24968.90788      25556.62021   3.50889258e-03  -3.59816344e-05   4.80228717e-07
 1242      24968.89345      25556.62075   3.50857567e-03  -3.64216832e-05   1.53816800e-06
 1243      24968.89466      25556.61970   3.50961403e-03  -3.51277971e-05  -3.68267115e-07
 1244      24968.79791      25556.62042   3.51011712e-03  -3.45348668e-05   1.52561502e-06
 1245      24968.84708      25556.61989   3.51011206e-03  -3.46975643e-05   2.08933962e-07
 1246      24968.90067      25556.62079   3.50840538e-03  -3.65621225e-05   1.59610073e-06
 1247      24968.81886      25556.62046   3.50977637e-03  -3.49105423e-05   1.46657258e-06
 1248      24968.88676      25556.61952   3.50989523e-03  -3.47894487e-05  -6.45244948e-07
 1249      24968.88439      25556.62025   3.50915322e-03  -3.56735547e-05   6.97750185e-07
 1250      24968.92479      25556.61992   3.50893770e-03  -3.58110478e-05  -1.03372935e-07
 1251      24968.83454      25556.62020   3.50991656e-03  -3.48443222e-05   8.66795154e-07
 1252      24968.87604      25556.62031   3.50923640e-03  -3.56397217e-05   8.23004517e-07
 1253      24968.84376      25556.62031   3.50958532e-03  -3.50549253e-05   1.08544527e-06
 1254      24968.79904      25556.62026   3.51032185e-03  -3.43912200e-05   1.19009521e-06
 1255      24968.86665      25556.62018   3.50941977e-03  -3.52374469e-05   7.12721043e-07
 1256      24968.83685      25556.62047   3.50955236e-03  -3.52435733e-05   1.35508404e-06
 1257      24968.86690      25556.62051   3.50917553e-03  -3.57381896e-05   1.25728452e-06
 1258      24968.84909      25556.62043   3.50944709e-03  -3.53864095e-05   1.20143002e-06
 1259      24968.91408      25556.62034   3.50871643e-03  -3.62190568e-05   6.76065706e-07
 1260      24968.86635      25556.62033   3.50930478e-03  -3.54895811e-05   9.40449434e-07
 1261      24968.90296      25556.62027   3.50881972e-03  -3.59347424e-05   6.74191277e-07
 1262      24968.79529      25556.62054   3.51007236e-03  -3.47192377e-05   1.69580969e-06
 1263      24968.89491      25556.61979   3.50952362e-03  -3.52440461e-05  -2.07675643e-07
 1264      24968.85634      25556.62021   3.50958462e-03  -3.51647018e-05   7.84453815e-07
 1265      24968.90146      25556.61975   3.50950634e-03  -3.53118142e-05  -3.39224262e-07
 1266      24968.93221      25556.61981   3.50901635e-03  -3.58300307e-05  -3.92824307e-07
 1267      24968.74273      25556.62107   3.51010081e-03  -3.44238969e-05   3.07010886e-06
 1268      24968.82965      25556.62091   3.50919191e-03  -3.56048850e-05   2.23246239e-06
 1269      24968.86688      25556.62022   3.50938172e-03  -3.53018853e-05   7.83428373e-07
 1270      24968.89842      25556.62049   3.50868103e-03  -3.61021085e-05   1.10009495e-06
 1271      24968.86863      25556.62062   3.50893532e-03  -3.58161965e-05   1.52113686e-06
 1272      24968.84125      25556.62063   3.50935944e-03  -3.54645587e-05   1.64156981e-06
 1273      24968.84706      25556.62045   3.50939257e-03  -3.53343728e-05   1.29858586e-06
 1274      24968.85130      25556.62065   3.50922226e-03  -3.56450741e-05   1.60500684e-06
 1275      24968.87604      25556.62029   3.50926160e-03  -3.56265939e-05   7.90100822e-07
 1276      24968.81312      25556.62071   3.50971563e-03  -3.51791546e-05   1.89778705e-06
 1277      24968.80554      25556.62161   3.50877376e-03  -3.60913711e-05   3.67139879e-06
 1278      24968.81505      25556.62110   3.50918089e-03  -3.56581296e-05   2.65169014e-06
 1279      24968.95263      25556.61984   3.50872680e-03  -3.62032442e-05  -4.50357821e-07
 1280      24968.86195      25556.62007   3.50963904e-03  -3.50772217e-05   5.15067847e-07
 1281      24968.78252      25556.62103   3.50969968e-03  -3.50460183e-05   2.71391215e-06
 1282      24968.89004      25556.61955   3.50984855e-03  -3.48902790e-05  -6.30682577e-07
 1283      24968.88780      25556.61985   3.50958041e-03  -3.52344144e-05  -7.30297777e-08
 1284      24968.90600      25556.62006   3.50911086e-03  -3.57645436e-05   2.18774134e-07
 1285      24968.96979      25556.61894   3.50939871e-03  -3.53232248e-05  -2.19167939e-06
 1286      24968.83415      25556.62042   3.50968546e-03  -3.51640146e-05   1.26173120e-06
 1287      24968.80409      25556.62125   3.50912498e-03  -3.56002868e-05   3.05465246e-06
 1288      24968.87044      25556.62047   3.50910746e-03  -3.56797784e-05   1.19473324e-06
