polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the voyager wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing wind fit coefficients from Gaussians with means and standard deviations from Table 1 (polynomial profiles).
index         r_pol_km          r_eq_km
  412   24305.10550080   24761.84365808
  413   24313.46865783   24761.14456074
  414   24226.42269127   24764.32990780
  415   24307.79427474   24761.82417154
  416   24285.16988271   24762.24035442
  417   24292.82516595   24761.28455529
  418   24242.34915481   24764.33973212
  419   24302.51693507   24761.45982755
  420   24305.97363787   24760.47100344
  421   24309.95470148   24760.33319266
  422   24272.65584682   24762.19923610
  423   24222.35618414   24763.80678050
  424   24297.75202259   24761.68190245
  425   24277.78587873   24762.44778215
  426   24269.73853569   24762.17789869
  427   24307.75693708   24761.38068253
  428   24294.21810151   24762.84381344
  429   24322.55707640   24761.44406479
  430   24263.78454040   24762.78451061
  431   24287.78998237   24761.34338848
  432   24342.74427828   24759.80780728
  433   24327.54393200   24760.08652431
  434   24355.85121582   24758.87034273
  435   24255.75858333   24762.06346755
  436   24268.05319607   24762.40986378
  437   24298.88669352   24760.67521064
  438   24241.86386250   24763.38655140
  439   24282.53483944   24762.13639449
  440   24282.23562172   24762.69620863
  441   24293.46117668   24761.42633461
  442   24278.77590509   24762.52879473
  443   24302.59171422   24762.16462655
  444   24247.78566010   24762.79154169
  445   24259.10378048   24761.52713308
  446   24271.99908141   24762.71925775
  447   24312.54878499   24760.66882811
  448   24258.17403964   24761.76449140
  449   24273.29960090   24761.24751935
  450   24310.71148745   24760.76656933
  451   24292.60512239   24761.79268806
  452   24182.44465561   24765.22288057
  453   24300.04633257   24761.44186552
  454   24320.86421642   24760.14542543
  455   24328.57065337   24760.58359265
  456   24290.52954489   24763.49006767
  457   24274.42178993   24761.62491944
  458   24276.20274033   24761.80356758
  459   24282.00500170   24761.99847367
  460   24291.93180550   24761.30121405
  461   24306.39586706   24760.87717946
  462   24241.74114611   24762.69928037
  463   24319.48330345   24759.98417504
  464   24257.96660988   24762.99852517
  465   24251.61683165   24762.62660102
  466   24322.40351495   24761.21026323
  467   24184.69089239   24765.37017791
  468   24308.13164784   24761.24992769
  469   24280.18425243   24761.01842978
  470   24253.16125328   24763.22596673
  471   24307.54532661   24761.08383842
  472   24276.66772922   24761.39081351
  473   24266.89495670   24761.89237498
  474   24348.82186798   24758.97565045
  475   24293.57746012   24761.75245208
  476   24260.10446078   24762.74045407
  477   24287.33462883   24760.66640724
  478   24287.90120115   24762.27942187
  479   24280.67893440   24762.65940725
  480   24279.94918518   24762.48620888
  481   24272.37448628   24763.03152614
  482   24268.77665201   24763.78505492
  483   24292.20104934   24761.86171020
  484   24329.50618209   24759.45167470
