polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the h-band 2014 wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing the occultation radius from a Gaussian with standard deviation equal to 5 km.
index         r_pol_km          r_eq_km
  179   24307.25859109   24764.67447439
  180   24311.23971518   24768.85078790
  181   24313.15058398   24770.85538678
  182   24308.11606135   24765.57397518
  183   24307.56782083   24764.99886097
  184   24310.11560385   24767.67155067
  185   24307.26832368   24764.68468401
  186   24307.81195681   24765.25496374
  187   24306.64716060   24764.03307689
  188   24315.67029266   24773.49873207
  189   24307.56094042   24764.99164331
  190   24310.06917505   24767.62284522
  191   24306.86442809   24764.26099262
  192   24306.62711160   24764.01204530
  193   24314.00876442   24771.75567086
  194   24315.28510101   24773.09463679
  195   24312.01922134   24769.66852630
  196   24313.29277283   24771.00455125
  197   24307.59649323   24765.02893878
  198   24320.14277544   24778.19078833
  199   24317.54680810   24775.46735529
  200   24311.20506593   24768.81443932
  201   24310.00724133   24767.55787460
  202   24319.68371053   24777.70917895
  203   24311.25308717   24768.86481570
  204   24302.84478523   24760.04440559
  205   24308.43253134   24765.90595894
  206   24316.31387594   24774.17390229
  207   24314.63937384   24772.41722250
  208   24314.92446196   24772.71630008
  209   24315.57165895   24773.39525772
  210   24312.77365359   24770.45996538
  211   24318.22176613   24776.17544980
  212   24307.61734089   24765.05080832
  213   24307.60103911   24765.03370749
  214   24303.19666671   24760.41352277
  215   24315.47433155   24773.29315385
  216   24314.01380482   24771.76095856
  217   24307.46170932   24764.88754835
  218   24311.75776142   24769.39424210
  219   24312.90048202   24770.59301549
  220   24311.02335506   24768.62381683
  221   24315.06322895   24772.86187667
  222   24317.94399445   24775.88404074
  223   24313.46766876   24771.18802758
  224   24313.04330607   24770.74284605
  225   24311.13549938   24768.74146099
  226   24313.93906530   24771.68255198
  227   24312.67517356   24770.35665440
  228   24297.53692648   24754.47667335
  229   24311.31787053   24768.93277630
  230   24315.27260902   24773.08153176
  231   24304.51453725   24761.79595299
  232   24309.55209066   24767.08040665
  233   24307.65579092   24765.09114303
  234   24317.62461841   24775.54898545
  235   24306.44306915   24763.81898327
  236   24314.69109036   24772.47147673
  237   24303.59975796   24760.83635921
  238   24311.67727202   24769.30980490
  239   24317.03454742   24774.92994791
  240   24311.47293928   24769.09545040
  241   24315.90564704   24773.74563723
  242   24312.51057042   24770.18397682
  243   24323.77389604   24782.00028784
  244   24315.49786563   24773.31784289
  245   24313.01189140   24770.70989026
  246   24307.83099779   24765.27493807
  247   24314.41419081   24772.18099003
  248   24312.14856614   24769.80421548
  249   24310.06667144   24767.62021885
  250   24316.65883846   24774.53579679
  251   24311.04999370   24768.65176188
  252   24313.84736001   24771.58634728
  253   24317.99946782   24775.94223757
