polar and equatorial radii for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models in this file assume the voyager wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing the gravity moments j2,j4 from Gaussians with means and standard deviations from Jacobson 2009.
index         r_pol_km          r_eq_km
  665   24286.29940438   24761.89883278
  666   24285.96342387   24761.82274968
  667   24286.11925435   24761.76628717
  668   24285.84904871   24761.97109607
  669   24285.99869292   24761.90478781
  670   24285.93693313   24761.72653281
  671   24286.20176231   24761.63877211
  672   24286.06949052   24761.70549489
  673   24286.10824213   24762.05349732
  674   24286.13646509   24761.74509057
  675   24286.33127411   24761.78475390
  676   24286.22286331   24761.67795514
  677   24286.10512365   24761.96065326
  678   24286.17671530   24761.86391382
  679   24285.85938315   24761.79418306
  680   24286.17947379   24761.76688206
  681   24286.06577498   24761.85818840
  682   24286.08894629   24761.77008784
  683   24285.95125627   24761.81730455
  684   24285.98224754   24761.89931957
  685   24286.09171260   24761.79014278
  686   24286.18016254   24761.75520107
  687   24285.83761181   24761.72303114
  688   24286.32981144   24761.95396802
  689   24285.92229184   24761.71214727
  690   24285.99499083   24761.88887822
  691   24285.93594307   24761.86547488
  692   24286.09283925   24761.98473342
  693   24286.08211067   24761.81371903
  694   24286.08878633   24761.76013230
  695   24285.99137112   24761.91565977
  696   24286.26138011   24761.72538358
  697   24286.36823143   24761.92030041
  698   24285.89993349   24761.82183240
  699   24286.11633125   24761.81148005
  700   24285.87928700   24762.00126718
  701   24286.08183793   24761.87344721
  702   24285.93545638   24761.87574124
  703   24285.70635374   24761.77758575
  704   24285.86502359   24761.78376376
  705   24286.16728937   24761.81641396
  706   24285.80453929   24761.99864235
  707   24286.03063319   24761.82632048
  708   24286.08313044   24762.09830154
  709   24285.87397217   24761.77535672
  710   24285.92446767   24761.89119086
  711   24285.71536677   24761.75326029
  712   24286.11042189   24761.87219038
  713   24285.90028130   24761.82150628
  714   24285.92131439   24762.03134866
  715   24286.11476387   24761.84842934
  716   24285.77938447   24761.95970350
  717   24285.88985107   24761.82530463
  718   24285.64010770   24762.07340241
  719   24286.06976381   24762.05877674
  720   24286.21750219   24761.83844323
  721   24286.07232975   24761.80657756
  722   24286.08240676   24761.84829513
  723   24286.15333247   24761.73319892
  724   24286.07070212   24761.80020936
  725   24286.01087198   24761.70295974
  726   24285.99362676   24761.73922534
  727   24285.75169148   24761.81250118
  728   24285.98879687   24761.88171554
  729   24286.07687006   24761.70549084
  730   24286.31104274   24761.81222055
  731   24285.90136541   24761.95950519
  732   24286.11856822   24761.99621465
  733   24285.95748159   24761.94294822
  734   24286.15258212   24761.83396163
  735   24286.06087421   24762.09620056
  736   24285.72973918   24761.89183146
  737   24286.06819551   24761.83345080
  738   24286.02006188   24761.98736264
  739   24285.77056473   24761.82781412
  740   24286.10469160   24761.95709226
  741   24286.05439174   24761.79191344
  742   24285.89731122   24761.90305719
  743   24285.92738862   24761.90347669
  744   24285.80357681   24761.72681843
  745   24286.05725442   24761.89452053
  746   24286.23823564   24761.80451614
  747   24286.17233639   24761.78882050
  748   24286.08537580   24762.00249475
  749   24286.02509999   24761.79710360
  750   24286.27195213   24761.81389946
  751   24285.93314892   24761.86693797
  752   24285.65056458   24761.92473018
  753   24286.18778434   24761.82148743
  754   24285.89515562   24762.06093265
  755   24285.96320569   24761.90492219
  756   24285.99652576   24761.83920729
  757   24285.94995976   24761.83085579
  758   24285.97961591   24761.85124544
  759   24286.09055130   24761.74822568
  760   24285.87686350   24761.83579893
  761   24285.66631970   24761.79608136
  762   24285.44818228   24761.66999149
  763   24286.00018577   24761.92316939
  764   24286.36976611   24761.97612223
  765   24285.97329663   24761.76165091
  766   24286.13336263   24761.78856788
  767   24285.98669228   24761.61081961
