detailed model output for Saturns's 100-mbar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this is the isobaric shape model at 100 mbar assuming the zonal wind profile from García-Melendo et al. (2011, Icarus 215).
see saturn_model_reference_geoid.txt for the accompanying reference geoid rotating rigidly with period 10h35m.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.57551          0.61323         35.13537         40.83855          0.09954          0.00016        58076.241
        -0.57347          0.61073         34.99251         40.68935          0.09943          0.00016        58090.696
        -0.57143          0.60825         34.84990         40.54032          0.09932          0.00016        58105.114
        -0.56939          0.60576         34.70754         40.39156          0.09920          0.00016        58119.493
        -0.56735          0.60328         34.56543         40.24293          0.09909          0.00016        58133.835
        -0.56531          0.60080         34.42355         40.09450          0.09898          0.00016        58148.140
        -0.56327          0.59833         34.28192         39.94619          0.09886          0.00016        58162.406
        -0.56122          0.59586         34.14052         39.79819          0.09874          0.00016        58176.636
        -0.55918          0.59340         33.99936         39.65065          0.09863          0.00016        58190.829
        -0.55714          0.59094         33.85844         39.50359          0.09853          0.00016        58204.986
        -0.55510          0.58849         33.71774         39.35647          0.09841          0.00016        58219.108
        -0.55306          0.58603         33.57728         39.20996          0.09831          0.00016        58233.193
        -0.55102          0.58359         33.43705         39.06402          0.09821          0.00016        58247.245
        -0.54898          0.58114         33.29704         38.91840          0.09811          0.00016        58261.263
        -0.54694          0.57870         33.15725         38.77246          0.09800          0.00016        58275.248
        -0.54490          0.57627         33.01769         38.62738          0.09791          0.00016        58289.198
        -0.54286          0.57384         32.87835         38.48282          0.09782          0.00016        58303.117
        -0.54082          0.57141         32.73923         38.33861          0.09773          0.00016        58317.004
        -0.53878          0.56898         32.60032         38.19483          0.09764          0.00016        58330.861
        -0.53673          0.56656         32.46163         38.05150          0.09756          0.00016        58344.688
        -0.53469          0.56415         32.32315         37.90867          0.09749          0.00016        58358.485
        -0.53265          0.56173         32.18489         37.76635          0.09741          0.00016        58372.254
        -0.53061          0.55932         32.04683         37.62449          0.09735          0.00016        58385.996
        -0.52857          0.55692         31.90898         37.48241          0.09727          0.00016        58399.710
        -0.52653          0.55451         31.77134         37.33998          0.09719          0.00016        58413.396
        -0.52449          0.55212         31.63390         37.19743          0.09710          0.00016        58427.053
        -0.52245          0.54972         31.49667         37.05503          0.09701          0.00016        58440.680
        -0.52041          0.54733         31.35963         36.91304          0.09693          0.00016        58454.278
        -0.51837          0.54494         31.22280         36.77075          0.09683          0.00016        58467.846
        -0.51633          0.54256         31.08616         36.62846          0.09673          0.00016        58481.384
        -0.51429          0.54017         30.94972         36.48641          0.09663          0.00016        58494.892
        -0.51224          0.53780         30.81348         36.34512          0.09655          0.00016        58508.371
        -0.51020          0.53542         30.67742         36.20372          0.09645          0.00016        58521.821
        -0.50816          0.53305         30.54156         36.06202          0.09635          0.00016        58535.242
        -0.50612          0.53068         30.40589         35.91991          0.09624          0.00016        58548.632
        -0.50408          0.52832         30.27041         35.77742          0.09612          0.00016        58561.990
        -0.50204          0.52596         30.13511         35.63449          0.09598          0.00016        58575.315
        -0.50000          0.52360         30.00000         35.49106          0.09584          0.00016        58588.606
        -0.49796          0.52124         29.86507         35.34713          0.09568          0.00016        58601.860
        -0.49592          0.51889         29.73033         35.20294          0.09552          0.00016        58615.077
        -0.49388          0.51654         29.59576         35.05834          0.09534          0.00016        58628.255
        -0.49184          0.51420         29.46138         34.91353          0.09516          0.00016        58641.394
        -0.48980          0.51186         29.32717         34.76861          0.09497          0.00016        58654.493
        -0.48776          0.50952         29.19314         34.62365          0.09478          0.00016        58667.552
        -0.48571          0.50718         29.05928         34.47850          0.09458          0.00016        58680.569
        -0.48367          0.50485         28.92560         34.33330          0.09438          0.00016        58693.545
        -0.48163          0.50252         28.79209         34.18814          0.09418          0.00016        58706.480
        -0.47959          0.50019         28.65875         34.04304          0.09397          0.00016        58719.372
        -0.47755          0.49787         28.52558         33.89799          0.09377          0.00016        58732.223
        -0.47551          0.49554         28.39257         33.75308          0.09356          0.00016        58745.031
        -0.47347          0.49323         28.25974         33.60836          0.09335          0.00016        58757.798
        -0.47143          0.49091         28.12707         33.46395          0.09315          0.00016        58770.523
        -0.46939          0.48860         27.99456         33.31990          0.09294          0.00016        58783.208
        -0.46735          0.48629         27.86222         33.17617          0.09275          0.00016        58795.852
        -0.46531          0.48398         27.73004         33.03276          0.09255          0.00017        58808.456
        -0.46327          0.48168         27.59801         32.88977          0.09236          0.00017        58821.022
        -0.46122          0.47937         27.46615         32.74719          0.09217          0.00017        58833.549
        -0.45918          0.47708         27.33444         32.60475          0.09198          0.00017        58846.038
        -0.45714          0.47478         27.20289         32.46168          0.09178          0.00017        58858.489
        -0.45510          0.47249         27.07150         32.31822          0.09157          0.00017        58870.900
        -0.45306          0.47020         26.94026         32.17469          0.09136          0.00017        58883.270
