detailed model output for Neptunes's 1-bar reference geoid, assuming rigid rotation with period 16.11 h.
see neptune_model_voyager_wind.txt for the corresponding shape model including the effect of the latitudinally varying atmospheric rotation.
that model used the symmetric Voyager wind profile from Tollefson et al. (2018, Icarus 311) Table 1.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.44694          0.46334         26.54745         27.40044          0.01489          0.00011        24642.291
        -0.44490          0.46106         26.41681         27.26696          0.01484          0.00011        24643.126
        -0.44286          0.45878         26.28632         27.13362          0.01479          0.00011        24643.958
        -0.44082          0.45651         26.15598         27.00040          0.01474          0.00011        24644.785
        -0.43878          0.45424         26.02578         26.86731          0.01469          0.00011        24645.609
        -0.43673          0.45197         25.89573         26.73436          0.01464          0.00011        24646.430
        -0.43469          0.44970         25.76582         26.60153          0.01459          0.00011        24647.246
        -0.43265          0.44743         25.63605         26.46883          0.01453          0.00011        24648.059
        -0.43061          0.44517         25.50642         26.33625          0.01448          0.00011        24648.868
        -0.42857          0.44291         25.37693         26.20380          0.01443          0.00011        24649.674
        -0.42653          0.44065         25.24758         26.07148          0.01438          0.00011        24650.476
        -0.42449          0.43840         25.11837         25.93928          0.01433          0.00011        24651.274
        -0.42245          0.43615         24.98930         25.80719          0.01427          0.00011        24652.068
        -0.42041          0.43390         24.86036         25.67523          0.01422          0.00011        24652.858
        -0.41837          0.43165         24.73155         25.54340          0.01417          0.00011        24653.645
        -0.41633          0.42940         24.60288         25.41168          0.01412          0.00011        24654.428
        -0.41429          0.42716         24.47434         25.28007          0.01406          0.00011        24655.208
        -0.41224          0.42492         24.34593         25.14859          0.01401          0.00011        24655.983
        -0.41020          0.42268         24.21766         25.01722          0.01396          0.00011        24656.755
        -0.40816          0.42044         24.08951         24.88597          0.01390          0.00011        24657.523
        -0.40612          0.41821         23.96148         24.75483          0.01385          0.00011        24658.288
        -0.40408          0.41597         23.83359         24.62380          0.01379          0.00011        24659.048
        -0.40204          0.41374         23.70582         24.49289          0.01374          0.00011        24659.805
        -0.40000          0.41152         23.57818         24.36208          0.01368          0.00011        24660.559
        -0.39796          0.40929         23.45066         24.23139          0.01363          0.00011        24661.308
        -0.39592          0.40707         23.32326         24.10081          0.01357          0.00011        24662.054
        -0.39388          0.40485         23.19599         23.97034          0.01351          0.00011        24662.796
        -0.39184          0.40263         23.06883         23.83997          0.01346          0.00011        24663.534
        -0.38980          0.40041         22.94180         23.70972          0.01340          0.00011        24664.268
        -0.38776          0.39819         22.81489         23.57957          0.01335          0.00011        24664.999
        -0.38571          0.39598         22.68809         23.44952          0.01329          0.00011        24665.726
        -0.38367          0.39377         22.56141         23.31958          0.01323          0.00011        24666.449
        -0.38163          0.39156         22.43485         23.18974          0.01318          0.00011        24667.169
        -0.37959          0.38936         22.30840         23.06000          0.01312          0.00011        24667.885
        -0.37755          0.38715         22.18207         22.93037          0.01306          0.00011        24668.597
        -0.37551          0.38495         22.05585         22.80084          0.01300          0.00011        24669.305
        -0.37347          0.38275         21.92974         22.67140          0.01294          0.00011        24670.009
        -0.37143          0.38055         21.80375         22.54207          0.01289          0.00011        24670.710
        -0.36939          0.37835         21.67786         22.41284          0.01283          0.00011        24671.407
        -0.36735          0.37615         21.55209         22.28370          0.01277          0.00011        24672.100
        -0.36531          0.37396         21.42642         22.15466          0.01271          0.00011        24672.790
        -0.36327          0.37177         21.30087         22.02572          0.01265          0.00011        24673.475
        -0.36122          0.36958         21.17542         21.89687          0.01259          0.00011        24674.157
        -0.35918          0.36739         21.05007         21.76811          0.01253          0.00011        24674.835
        -0.35714          0.36521         20.92483         21.63945          0.01247          0.00011        24675.510
        -0.35510          0.36302         20.79970         21.51089          0.01241          0.00011        24676.180
        -0.35306          0.36084         20.67467         21.38241          0.01235          0.00011        24676.847
        -0.35102          0.35866         20.54974         21.25403          0.01229          0.00011        24677.510
        -0.34898          0.35648         20.42492         21.12573          0.01223          0.00011        24678.169
        -0.34694          0.35431         20.30019         20.99753          0.01217          0.00011        24678.825
        -0.34490          0.35213         20.17557         20.86942          0.01211          0.00011        24679.477
        -0.34286          0.34996         20.05104         20.74139          0.01205          0.00011        24680.125
        -0.34082          0.34779         19.92662         20.61345          0.01199          0.00011        24680.769
        -0.33878          0.34562         19.80229         20.48560          0.01193          0.00011        24681.409
        -0.33673          0.34345         19.67806         20.35784          0.01186          0.00011        24682.046
        -0.33469          0.34128         19.55392         20.23016          0.01180          0.00011        24682.679
        -0.33265          0.33912         19.42988         20.10256          0.01174          0.00011        24683.308
        -0.33061          0.33695         19.30594         19.97505          0.01168          0.00011        24683.933
        -0.32857          0.33479         19.18209         19.84762          0.01162          0.00011        24684.554
        -0.32653          0.33263         19.05833         19.72028          0.01155          0.00011        24685.172
        -0.32449          0.33047         18.93467         19.59301          0.01149          0.00011        24685.786
        -0.32245          0.32832         18.81109         19.46583          0.01143          0.00011        24686.396
        -0.32041          0.32616         18.68761         19.33873          0.01136          0.00011        24687.002
        -0.31837          0.32401         18.56422         19.21171          0.01130          0.00011        24687.605
        -0.31633          0.32185         18.44091         19.08476          0.01124          0.00011        24688.204
        -0.31429          0.31970         18.31770         18.95790          0.01117          0.00011        24688.799
        -0.31224          0.31756         18.19457         18.83111          0.01111          0.00011        24689.390
        -0.31020          0.31541         18.07153         18.70440          0.01105          0.00011        24689.977
        -0.30816          0.31326         17.94858         18.57777          0.01098          0.00011        24690.561
        -0.30612          0.31112         17.82571         18.45121          0.01092          0.00011        24691.141
        -0.30408          0.30897         17.70292         18.32472          0.01085          0.00011        24691.717
