detailed model output for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this model assumes the composite asymmetric wind profile from Sromovsky et al. (2015, Icarus 258) Table 6.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.33469          0.34128         19.55392         20.29255          0.01289         -0.00010        25499.081
        -0.33265          0.33912         19.42988         20.16441          0.01282         -0.00010        25499.791
        -0.33061          0.33695         19.30594         20.03636          0.01275         -0.00010        25500.496
        -0.32857          0.33479         19.18209         19.90840          0.01268         -0.00010        25501.197
        -0.32653          0.33263         19.05833         19.78054          0.01260         -0.00010        25501.893
        -0.32449          0.33047         18.93467         19.65277          0.01253         -0.00010        25502.585
        -0.32245          0.32832         18.81109         19.52508          0.01246         -0.00010        25503.273
        -0.32041          0.32616         18.68761         19.39747          0.01239         -0.00010        25503.956
        -0.31837          0.32401         18.56422         19.26994          0.01232         -0.00010        25504.634
        -0.31633          0.32185         18.44091         19.14250          0.01224         -0.00010        25505.308
        -0.31429          0.31970         18.31770         19.01513          0.01217         -0.00010        25505.978
